symbol,cik,fiscal_year,market_cap,marketcap_source_url,shares_outstanding,shares_source_url,employees,employees_source_url,notes
BLDR,1316835,2009,138700000,https://stockanalysis.com/stocks/bldr/market-cap/,96708529,https://www.sec.gov/Archives/edgar/data/1316835/000095012310021074/d71342e10vk.htm,,,"FY2009 is calendar-year aligned. Market cap is StockAnalysis/Nasdaq Data Link's Dec. 31, 2009 value. Shares are the exact FY2009 10-K cover disclosure: 96,708,529 shares outstanding as of March 3, 2010; cover-page measurement date is noted. | Dec. 31, 2009 historical market cap; calendar FY. | FY2009 10-K cover count as of Mar. 3, 2010."
BLDR,1316835,2025,11378000000,https://stockanalysis.com/stocks/bldr/financials/ratios/,,,28000,https://www.sec.gov/Archives/edgar/data/1316835/000119312526054643/bldr-20251231.htm,"10-K states approximately 28,000 employees as of December 31, 2025. | Market cap reported by StockAnalysis/Fiscal.ai as 11,378 million USD for FY2025, period ending Dec. 2025; stored at source precision. | FY2025 market cap 11,378 million USD, Dec. 2025."
BLK,2012383,2025,166064000000,https://stockanalysis.com/stocks/blk/financials/ratios/,,,24900,https://www.sec.gov/Archives/edgar/data/2012383/000119312526071966/blk-20251231.htm,"10-K states approximately 24,900 employees as of December 31, 2025. | Market cap reported by StockAnalysis/S&P Global Market Intelligence as 166,064 million USD for FY2025 (period ending Dec '25); stored as 166,064,000,000 USD at source precision. | Market cap reported by StockAnalysis fiscal ratios as 166,064 million USD for FY2025, period ending Dec '25; stored at source precision."
BMY,14272,2025,,,,,32500,https://www.sec.gov/Archives/edgar/data/14272/000001427226000004/bmy-20251231.htm,"10-K states approximately 32,500 employees in 43 countries for FY2025."
BNL,1424182,2025,,,,,62,https://www.sec.gov/Archives/edgar/data/1424182/000142418226000012/bnl-20251231.htm,"10-K reports 62 full-time employees as of December 31, 2025."
BNY,1390777,2025,,,,,48100,https://www.sec.gov/Archives/edgar/data/1390777/000139077726000033/bk-20251231.htm,"10-K states approximately 48,100 full-time employees as of December 31, 2025. Filing document name retains BK; worklist symbol is BNY and CIK matches exactly."
BR,1383312,2025,,,,,15000,https://www.sec.gov/Archives/edgar/data/1383312/000162828025037656/br-20250630.htm,"10-K states approximately 15,000 full-time associates as of June 30, 2025."
BRK.B,1067983,2007,219370000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2008,149560000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2009,153620000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2010,198310000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2011,189210000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2012,220610000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2013,292410000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2014,370660000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2015,325280000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2016,401640000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2017,489240000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2018,502370000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2019,551960000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2020,543670000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2021,669120000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2022,681770000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2023,777450000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2024,983860000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,,,,,Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BRK.B,1067983,2025,1074000000000,https://companiesmarketcap.com/berkshire-hathaway/marketcap/,1389605139,https://www.sec.gov/Archives/edgar/data/1067983/000119312526083899/R1.htm,,,SEC 10-K FY2025; Class B common stock (ticker BRK.B).; Direct CompaniesMarketCap stated end-of-year USD market cap for Berkshire Hathaway (company total across share classes); source value is rounded.
BXLT,1620546,2015,26153846154,https://www.annualreports.com/HostedData/AnnualReportArchive/b/NYSE_BAX_2015.PDF,,,,,"Estimated 12/31/2015 market cap = Baxter's stated $5.1B fair value of its retained Baxalta stake / approximately 19.5% ownership = $26,153,846,154. The 19.5% retained stake is documented in Baxalta/Shire SEC transaction materials; the stake-reducing exchanges occurred in Jan/Mar 2016, after fiscal year-end. Entity/fiscal-year check: Baxalta Inc CIK 1620546 FY ended 12/31/2015, SEC 10-K https://www.sec.gov/Archives/edgar/data/1620546/000119312516491806/d102269d10k.htm. Estimate explicitly flagged because the ownership percentage is stated approximately."
CAG,23217,2025,,,,,18300,https://www.sec.gov/Archives/edgar/data/23217/000155837025009180/tmb-20250525x10k.htm,"10-K states approximately 18,300 employees as of May 25, 2025."
CAH,721371,2025,,,,,57700,https://www.sec.gov/Archives/edgar/data/721371/000072137125000079/cah-20250630.htm,"10-K states approximately 57,700 employees as of June 30, 2025."
CAL,14707,2026,,,,,10000,https://www.sec.gov/Archives/edgar/data/14707/000001470726000053/cal-20260131x10k.htm,"10-K for fiscal year ended January 31, 2026 states approximately 10,000 employees as of January 31, 2026."
CAR,723612,2025,,,,,25000,https://www.sec.gov/Archives/edgar/data/723612/000072361226000012/car-20251231.htm,"10-K states approximately 25,000 employees as of December 31, 2025."
CARR,1783180,2025,,,,,47000,https://www.sec.gov/Archives/edgar/data/1783180/000178318026000008/carr-20251231.htm,"10-K states approximately 47,000 employees as of December 31, 2025."
CB,896159,2025,,,,,45000,https://www.sec.gov/Archives/edgar/data/896159/000089615926000005/cb-20251231.htm,"10-K states approximately 45,000 employees as of December 31, 2025."
CBE,1141982,2009,7134379611,https://990s.foundationcenter.org/990pf_pdf_archive/134/134092164/134092164_200912_990PF.pdf,,,,,"Market cap computed as exact 12/31/2009 price $42.64 × 167,316,595 fiscal-year-end common shares = $7,134,379,611. Share count independently verified in Cooper Industries plc SEC FY2009 10-K (CIK 1141982): https://www.sec.gov/Archives/edgar/data/1141982/000095012310014528/h69018e10vk.htm."
CBE,1141982,2011,8572713042,https://www.foundationsearch.com/990/ARCHIVE/2/LILLIAN%20S%20WELLS%20FOUNDATION%20INC%202011%20237433827.PDF,,,,,"Market cap computed from 12/31/2011 portfolio market value implying CBE price $54.1498 ($70,124 / 1,295 shares) × 158,314,748 fiscal-year-end shares = $8,572,713,042. Share count is from Cooper Industries plc SEC FY2011 10-K (CIK 1141982): https://www.sec.gov/Archives/edgar/data/1141982/000119312512070617/d268448d10k.htm. Price precision is limited by the source's rounded portfolio market value; flagged as an estimate."
CBOE,1374310,2025,,,,,1661,https://www.sec.gov/Archives/edgar/data/1374310/000162828026010013/cboe-20251231.htm,"10-K reports 1,661 employees as of December 31, 2025."
CDAY,1725057,2021,15808000000,https://stockanalysis.com/stocks/cday/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 15,808 million USD for FY2021 (period ending Dec '21); stored as 15,808,000,000 USD at source precision. Source issuer is Dayforce, Inc., formerly Ceridian HCM Holding Inc.; StockAnalysis profile reports CIK 1725057, matching the worklist. | Market cap reported by StockAnalysis fiscal ratios as 15,808 million USD for FY2021, period ending Dec '21; stored at source precision."
CDAY,1725057,2022,9853000000,https://stockanalysis.com/stocks/cday/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 9,853 million USD for FY2022 (period ending Dec '22); stored as 9,853,000,000 USD at source precision. Source issuer is Dayforce, Inc., formerly Ceridian HCM Holding Inc.; StockAnalysis profile reports CIK 1725057, matching the worklist. | Market cap reported by StockAnalysis fiscal ratios as 9,853 million USD for FY2022, period ending Dec '22; stored at source precision."
CDAY,1725057,2023,10354000000,https://stockanalysis.com/stocks/cday/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 10,354 million USD for FY2023 (period ending Dec '23); stored as 10,354,000,000 USD at source precision. Source issuer is Dayforce, Inc., formerly Ceridian HCM Holding Inc.; StockAnalysis profile reports CIK 1725057, matching the worklist. | Market cap reported by StockAnalysis fiscal ratios as 10,354 million USD for FY2023, period ending Dec '23; stored at source precision."
CDAY,1725057,2024,11455000000,https://stockanalysis.com/stocks/cday/financials/ratios/,,,,,"Market cap reported by StockAnalysis/S&P Global Market Intelligence as 11,455 million USD for FY2024 (period ending Dec '24); stored as 11,455,000,000 USD at source precision. Source issuer is Dayforce, Inc., formerly Ceridian HCM Holding Inc.; StockAnalysis profile reports CIK 1725057, matching the worklist. | Market cap reported by StockAnalysis fiscal ratios as 11,455 million USD for FY2024, period ending Dec '24; stored at source precision."
CDNS,813672,2020,38050000000,https://stockanalysis.com/stocks/cdns/market-cap/,,,,,"Dec. 31, 2020 market cap; calendar-year fiscal alignment."
CDNS,813672,2025,85080000000,https://stockanalysis.com/stocks/cdns/market-cap/,,,13800,https://www.sec.gov/Archives/edgar/data/813672/000081367226000016/cdns-20251231.htm,"10-K states approximately 13,800 employees as of December 31, 2025. | Dec. 31, 2025 market cap; calendar-year fiscal alignment."
CE,1306830,2025,,,,,11434,https://www.sec.gov/Archives/edgar/data/1306830/000130683026000031/ce-20251231.htm,"10-K reports 11,434 employees globally as of December 31, 2025."
CERN,804753,2010,7840000000,https://companiesmarketcap.com/cerner/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2010: $7.84B USD, stored as 7,840,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
CERN,804753,2011,10370000000,https://companiesmarketcap.com/cerner/marketcap/,,,,,"Market cap is CompaniesMarketCap end-of-year market capitalization for 2011: $10.37B USD, stored as 10,370,000,000 USD at source precision. Used only where fiscal year ends in December, so calendar year-end aligns with fiscal year-end."
