symbol,cik,fiscal_year,need_market_cap,need_shares,need_employees
AMGN,318154,2025,False,False,True
AMH,1562401,2012,True,True,True
AMH,1562401,2013,True,True,True
AMH,1562401,2014,True,True,True
AMH,1562401,2015,False,False,True
AMH,1562401,2016,False,False,True
AMH,1562401,2017,False,False,True
AMH,1562401,2018,False,False,True
AMH,1562401,2019,False,False,True
AMH,1562401,2020,False,False,True
AMH,1562401,2021,False,False,True
AMH,1562401,2022,False,False,True
AMH,1562401,2023,False,False,True
AMH,1562401,2024,False,False,True
AMH,1562401,2025,False,False,True
AMP,820027,2005,True,True,True
AMP,820027,2006,True,True,True
AMP,820027,2007,True,True,True
AMP,820027,2008,True,True,True
AMP,820027,2009,False,False,True
AMP,820027,2010,False,False,True
AMP,820027,2011,False,False,True
AMP,820027,2012,False,False,True
AMP,820027,2013,False,False,True
AMP,820027,2014,False,False,True
AMP,820027,2015,False,False,True
AMP,820027,2016,False,False,True
AMP,820027,2017,False,False,True
AMP,820027,2018,False,False,True
AMP,820027,2019,False,False,True
AMP,820027,2020,False,False,True
AMP,820027,2021,False,False,True
AMP,820027,2022,False,False,True
AMP,820027,2023,False,False,True
AMP,820027,2024,False,False,True
AMP,820027,2025,True,False,True
AMT,1053507,2000,True,True,True
AMT,1053507,2001,True,True,True
AMT,1053507,2002,True,True,True
AMT,1053507,2003,True,True,True
AMT,1053507,2004,True,True,True
AMT,1053507,2005,True,True,True
AMT,1053507,2006,True,True,True
AMT,1053507,2007,True,True,True
AMT,1053507,2008,True,True,True
AMT,1053507,2009,False,False,True
AMT,1053507,2010,False,False,True
AMT,1053507,2011,False,False,True
AMT,1053507,2012,False,False,True
AMT,1053507,2013,False,False,True
AMT,1053507,2014,False,False,True
AMT,1053507,2015,False,False,True
AMT,1053507,2016,False,False,True
AMT,1053507,2017,False,False,True
AMT,1053507,2018,False,False,True
AMT,1053507,2019,False,False,True
AMT,1053507,2020,False,False,True
AMT,1053507,2021,False,False,True
AMT,1053507,2022,False,False,True
AMT,1053507,2023,False,False,True
AMT,1053507,2024,False,False,True
AMT,1053507,2025,True,False,True
AMTM,2011286,2022,True,True,True
AMTM,2011286,2023,True,True,True
AMTM,2011286,2024,False,False,True
AMTM,2011286,2025,True,False,True
AMZN,1018724,2001,True,True,True
AMZN,1018724,2002,True,True,True
AMZN,1018724,2003,True,True,True
AMZN,1018724,2004,True,True,True
AMZN,1018724,2005,True,True,True
AMZN,1018724,2006,True,True,True
AMZN,1018724,2007,True,True,True
AMZN,1018724,2008,True,True,True
AMZN,1018724,2009,False,False,True
AMZN,1018724,2010,False,False,True
AMZN,1018724,2011,False,False,True
AMZN,1018724,2012,False,False,True
AMZN,1018724,2013,False,False,True
AMZN,1018724,2014,False,False,True
AMZN,1018724,2015,False,False,True
AMZN,1018724,2016,False,False,True
AMZN,1018724,2017,False,False,True
AMZN,1018724,2018,False,False,True
AMZN,1018724,2019,False,False,True
AMZN,1018724,2020,False,False,True
AMZN,1018724,2021,False,False,True
AMZN,1018724,2022,False,False,True
AMZN,1018724,2023,False,False,True
AMZN,1018724,2024,False,False,True
AMZN,1018724,2025,True,False,True
AN,350698,2000,True,True,True
AN,350698,2001,True,True,True
AN,350698,2003,True,True,True
AN,350698,2004,True,True,True
AN,350698,2005,True,True,True
AN,350698,2006,True,True,True
AN,350698,2007,True,True,True
AN,350698,2008,True,True,True
AN,350698,2009,False,False,True
AN,350698,2010,False,False,True
AN,350698,2011,False,False,True
AN,350698,2012,False,False,True
AN,350698,2013,False,False,True
AN,350698,2014,False,False,True
AN,350698,2015,False,False,True
AN,350698,2016,False,False,True
AN,350698,2017,False,False,True
AN,350698,2018,False,False,True
AN,350698,2019,False,False,True
AN,350698,2020,False,False,True
AN,350698,2021,False,False,True
AN,350698,2022,False,False,True
AN,350698,2023,False,False,True
AN,350698,2024,False,False,True
AN,350698,2025,True,False,True
ANDV,50104,2003,True,True,True
ANDV,50104,2004,True,True,True
ANDV,50104,2005,True,True,True
ANDV,50104,2006,True,True,True
ANDV,50104,2007,True,True,True
ANDV,50104,2008,True,True,True
ANDV,50104,2009,True,True,True
ANDV,50104,2010,True,False,True
ANDV,50104,2011,True,False,True
ANDV,50104,2012,True,False,True
ANDV,50104,2013,True,False,True
ANDV,50104,2014,True,False,True
ANDV,50104,2015,True,False,True
ANDV,50104,2016,True,False,True
ANDV,50104,2017,True,False,True
ANDW,317093,2001,True,True,True
ANDW,317093,2002,True,True,True
ANDW,317093,2003,True,True,True
ANDW,317093,2004,True,True,True
ANDW,317093,2005,True,True,True
ANDW,317093,2006,True,True,True
ANDW,317093,2007,True,True,True
ANET,1596532,2012,True,True,True
ANET,1596532,2013,True,True,True
ANET,1596532,2014,False,False,True
ANET,1596532,2015,False,False,True
ANET,1596532,2016,False,False,True
ANET,1596532,2017,False,False,True
ANET,1596532,2018,False,False,True
ANET,1596532,2019,False,False,True
ANET,1596532,2020,False,False,True
ANET,1596532,2021,False,False,True
ANET,1596532,2022,False,False,True
ANET,1596532,2023,False,False,True
ANET,1596532,2024,False,False,True
ANET,1596532,2025,True,False,True
ANF,1018840,2000,True,True,True
ANF,1018840,2001,True,True,True
ANF,1018840,2006,True,True,True
ANF,1018840,2007,True,True,True
ANF,1018840,2008,True,True,True
ANF,1018840,2009,False,False,True
ANF,1018840,2010,False,False,True
ANF,1018840,2011,False,False,True
ANF,1018840,2012,False,False,True
ANF,1018840,2013,False,False,True
ANF,1018840,2014,False,False,True
ANF,1018840,2015,False,False,True
ANF,1018840,2016,False,False,True
ANF,1018840,2017,False,False,True
ANF,1018840,2018,False,False,True
ANF,1018840,2019,False,False,True
ANF,1018840,2020,False,False,True
ANF,1018840,2021,False,False,True
ANF,1018840,2022,False,False,True
ANF,1018840,2023,False,False,True
ANF,1018840,2024,False,False,True
ANF,1018840,2025,True,False,True
ANF,1018840,2026,True,False,True
ANRZQ,1301063,2011,True,False,True
ANRZQ,1301063,2012,True,False,True
ANSS,1013462,2017,True,False,True
ANSS,1013462,2018,True,False,True
ANSS,1013462,2019,True,False,True
ANSS,1013462,2020,True,False,True
ANSS,1013462,2021,True,False,True
ANSS,1013462,2022,True,False,True
ANSS,1013462,2023,True,False,True
ANSS,1013462,2024,True,False,True
ANTM,1156039,2001,True,True,True
ANTM,1156039,2002,True,True,True
ANTM,1156039,2003,True,True,True
ANTM,1156039,2004,True,True,True
ANTM,1156039,2005,True,True,True
ANTM,1156039,2006,True,True,True
ANTM,1156039,2007,True,True,True
AON,315293,2000,True,True,True
AON,315293,2001,True,True,True
AON,315293,2002,True,True,True
AON,315293,2007,True,True,True
AON,315293,2008,True,True,True
AON,315293,2009,False,False,True
AON,315293,2010,False,False,True
AON,315293,2011,False,False,True
AON,315293,2012,False,False,True
AON,315293,2013,False,False,True
AON,315293,2014,False,False,True
AON,315293,2015,False,False,True
AON,315293,2016,False,False,True
AON,315293,2017,False,False,True
AON,315293,2018,False,False,True
AON,315293,2019,False,False,True
AON,315293,2020,False,False,True
AON,315293,2021,False,False,True
AON,315293,2022,False,False,True
AON,315293,2023,False,False,True
AON,315293,2024,False,False,True
AON,315293,2025,True,False,True
AOS,91142,2008,True,True,True
AOS,91142,2009,False,False,True
AOS,91142,2010,False,False,True
AOS,91142,2011,False,False,True
AOS,91142,2012,False,False,True
AOS,91142,2013,False,False,True
AOS,91142,2014,False,False,True
AOS,91142,2015,False,False,True
AOS,91142,2016,False,False,True
AOS,91142,2017,False,False,True
AOS,91142,2018,False,False,True
AOS,91142,2019,False,False,True
AOS,91142,2020,False,False,True
AOS,91142,2021,False,False,True
AOS,91142,2022,False,False,True
AOS,91142,2023,False,False,True
AOS,91142,2024,False,False,True
AOS,91142,2025,True,True,True
APA,1841666,2019,False,False,True
APA,1841666,2020,False,False,True
APA,1841666,2021,False,False,True
APA,1841666,2022,False,False,True
APA,1841666,2023,False,False,True
APA,1841666,2024,False,False,True
APA,1841666,2025,True,False,True
APC,773910,2009,True,False,True
APC,773910,2010,True,False,True
APC,773910,2011,True,False,True
APC,773910,2012,True,False,True
APC,773910,2013,True,False,True
APC,773910,2014,True,False,True
APC,773910,2015,True,False,True
APC,773910,2016,True,False,True
APC,773910,2017,True,False,True
APC,773910,2018,True,False,True
APCC,835910,2000,True,True,True
APCC,835910,2003,True,True,True
APCC,835910,2004,True,True,True
APCC,835910,2005,True,True,True
APD,2969,2001,True,True,True
APD,2969,2004,True,True,True
APD,2969,2005,True,True,True
APD,2969,2006,True,True,True
APD,2969,2007,True,True,True
APD,2969,2008,True,True,True
APD,2969,2009,False,False,True
APD,2969,2010,False,False,True
APD,2969,2011,False,False,True
APD,2969,2012,False,False,True
APD,2969,2013,False,False,True
APD,2969,2014,False,False,True
APD,2969,2015,False,False,True
APD,2969,2016,False,False,True
APD,2969,2017,False,False,True
APD,2969,2018,False,False,True
APD,2969,2019,False,False,True
APD,2969,2020,False,False,True
APD,2969,2021,False,False,True
APD,2969,2022,False,False,True
APD,2969,2023,False,False,True
APD,2969,2024,False,False,True
APD,2969,2025,True,False,True
APH,820313,2000,True,True,True
APH,820313,2001,True,True,True
APH,820313,2002,True,True,True
APH,820313,2003,True,True,True
APH,820313,2004,True,True,True
APH,820313,2005,True,True,True
APH,820313,2006,True,True,True
APH,820313,2007,True,True,True
APH,820313,2008,True,True,True
APH,820313,2009,False,False,True
APH,820313,2010,False,False,True
APH,820313,2011,False,False,True
APH,820313,2012,False,False,True
APH,820313,2013,False,False,True
APH,820313,2014,False,False,True
APH,820313,2015,False,False,True
APH,820313,2016,False,False,True
APH,820313,2017,False,False,True
APH,820313,2018,False,False,True
APH,820313,2019,False,False,True
APH,820313,2020,False,False,True
APH,820313,2021,False,False,True
APH,820313,2022,False,False,True
APH,820313,2023,False,False,True
APH,820313,2024,False,False,True
APH,820313,2025,True,False,True
APO,1858681,2020,False,False,True
APO,1858681,2021,False,False,True
APO,1858681,2022,False,False,True
APO,1858681,2023,False,False,True
APO,1858681,2024,False,False,True
APO,1858681,2025,True,False,True
APOL,929887,2000,True,True,True
APOL,929887,2001,True,True,True
APOL,929887,2002,True,True,True
APOL,929887,2003,True,True,True
APOL,929887,2004,True,True,True
APOL,929887,2005,True,True,True
APOL,929887,2006,True,True,True
APOL,929887,2007,True,True,True
APOL,929887,2008,True,True,True
APOL,929887,2009,True,True,True
APOL,929887,2010,True,False,True
APOL,929887,2011,True,True,True
APOL,929887,2012,True,True,True
APOL,929887,2013,True,True,True
APP,1751008,2019,True,True,True
APP,1751008,2020,True,True,True
APP,1751008,2021,False,False,True
APP,1751008,2022,False,False,True
APP,1751008,2023,False,False,True
APP,1751008,2024,False,False,True
APP,1751008,2025,True,True,True
APTV,1521332,2010,True,True,True
APTV,1521332,2011,False,False,True
APTV,1521332,2012,False,False,True
APTV,1521332,2013,False,False,True
APTV,1521332,2014,False,False,True
APTV,1521332,2015,False,False,True
APTV,1521332,2016,False,False,True
APTV,1521332,2017,False,False,True
APTV,1521332,2018,False,False,True
APTV,1521332,2019,False,False,True
APTV,1521332,2020,False,False,True
APTV,1521332,2021,False,False,True
APTV,1521332,2022,False,False,True
APTV,1521332,2023,False,False,True
APTV,1521332,2024,False,False,True
APTV,1521332,2025,True,False,True
AR,1433270,2011,True,True,True
AR,1433270,2012,True,True,True
AR,1433270,2013,False,False,True
AR,1433270,2014,False,False,True
AR,1433270,2015,False,False,True
AR,1433270,2016,False,False,True
AR,1433270,2017,False,False,True
AR,1433270,2018,False,False,True
AR,1433270,2019,False,False,True
AR,1433270,2020,False,False,True
AR,1433270,2021,False,False,True
AR,1433270,2022,False,False,True
AR,1433270,2023,False,False,True
AR,1433270,2024,False,False,True
AR,1433270,2025,True,False,True
ARE,1035443,2008,True,True,True
ARE,1035443,2009,False,False,True
ARE,1035443,2010,False,False,True
ARE,1035443,2011,False,False,True
ARE,1035443,2012,False,False,True
ARE,1035443,2013,False,False,True
ARE,1035443,2014,False,False,True
ARE,1035443,2015,False,False,True
ARE,1035443,2016,False,False,True
ARE,1035443,2017,False,False,True
ARE,1035443,2018,False,False,True
ARE,1035443,2019,False,False,True
ARE,1035443,2020,False,False,True
ARE,1035443,2021,False,False,True
ARE,1035443,2022,False,False,True
ARE,1035443,2023,False,False,True
ARE,1035443,2024,False,False,True
ARE,1035443,2025,True,False,True
ARES,1176948,2012,True,True,True
ARES,1176948,2013,True,True,True
ARES,1176948,2014,True,False,True
ARES,1176948,2015,False,False,True
ARES,1176948,2016,False,False,True
ARES,1176948,2017,False,False,True
ARES,1176948,2018,False,False,True
ARES,1176948,2019,False,False,True
ARES,1176948,2020,False,False,True
ARES,1176948,2021,False,False,True
ARES,1176948,2022,False,False,True
ARES,1176948,2023,False,False,True
ARES,1176948,2024,False,False,True
ARES,1176948,2025,True,True,True
ARG,804212,2009,True,True,True
ARG,804212,2010,True,False,True
ARG,804212,2011,True,False,True
ARG,804212,2012,True,False,True
ARG,804212,2013,True,False,True
ARG,804212,2014,True,True,True
ARG,804212,2015,True,False,True
ARG,804212,2016,True,False,True
ARNC,4281,2001,True,True,True
ARNC,4281,2002,True,True,True
ARNC,4281,2003,True,True,True
ARNC,4281,2004,True,True,True
ARNC,4281,2005,True,True,True
ARNC,4281,2006,True,True,True
ARNC,4281,2007,True,True,True
ASH,1674862,2014,False,False,True
ASH,1674862,2015,False,False,True
ASH,1674862,2016,False,False,True
ASH,1674862,2017,False,False,True
ASH,1674862,2018,False,False,True
ASH,1674862,2019,False,False,True
ASH,1674862,2020,False,False,True
ASH,1674862,2021,False,False,True
ASH,1674862,2022,False,False,True
ASH,1674862,2023,False,False,True
ASH,1674862,2024,False,False,True
ASH,1674862,2025,True,False,True
ASN,1156826,2001,True,True,True
ASN,1156826,2002,True,True,True
ASN,1156826,2003,True,True,True
ASN,1156826,2004,True,True,True
ASN,1156826,2005,True,True,True
ASN,1156826,2006,True,True,True
ASO,1817358,2019,True,True,True
ASO,1817358,2020,True,False,True
ASO,1817358,2021,False,False,True
ASO,1817358,2022,False,False,True
ASO,1817358,2023,False,False,True
ASO,1817358,2024,False,False,True
ASO,1817358,2025,True,False,True
ASO,1817358,2026,True,False,True
AT,65873,2001,True,True,True
AT,65873,2002,True,True,True
AT,65873,2003,True,True,True
AT,65873,2004,True,True,True
AT,65873,2005,True,True,True
AT,65873,2006,True,True,True
AT,65873,2007,True,True,True
ATGE,730464,2009,True,True,True
ATGE,730464,2010,True,True,True
ATGE,730464,2011,True,False,True
ATGE,730464,2012,True,False,True
ATI,1018963,2001,True,True,True
ATI,1018963,2005,True,True,True
ATI,1018963,2006,True,True,True
ATI,1018963,2007,True,True,True
ATI,1018963,2008,True,True,True
ATI,1018963,2009,False,False,True
ATI,1018963,2010,False,False,True
ATI,1018963,2011,False,False,True
ATI,1018963,2012,False,False,True
ATI,1018963,2013,False,False,True
ATI,1018963,2025,True,False,False
ATO,731802,2008,True,True,True
ATO,731802,2009,False,False,True
ATO,731802,2010,False,False,True
ATO,731802,2011,False,False,True
ATO,731802,2012,False,False,True
ATO,731802,2013,False,False,True
ATO,731802,2014,False,False,True
ATO,731802,2015,False,False,True
ATO,731802,2016,False,False,True
ATO,731802,2017,False,False,True
ATO,731802,2018,False,False,True
ATO,731802,2019,False,False,True
ATO,731802,2020,False,False,True
ATO,731802,2021,False,False,True
ATO,731802,2022,False,False,True
ATO,731802,2023,False,False,True
ATO,731802,2024,False,False,True
ATO,731802,2025,True,False,True
ATVI,718877,2015,True,False,True
ATVI,718877,2016,True,False,True
ATVI,718877,2017,True,False,True
ATVI,718877,2018,True,False,True
ATVI,718877,2019,True,False,True
ATVI,718877,2020,True,False,True
ATVI,718877,2021,True,False,True
ATVI,718877,2022,True,False,True
AV,1116521,2001,True,True,True
AV,1116521,2003,True,True,True
AV,1116521,2004,True,True,True
AV,1116521,2005,True,True,True
AV,1116521,2006,True,True,True
AVB,915912,2001,True,True,True
AVB,915912,2003,True,True,True
AVB,915912,2004,True,True,True
AVB,915912,2005,True,True,True
AVB,915912,2006,True,True,True
AVB,915912,2007,True,True,True
AVB,915912,2008,True,True,True
AVB,915912,2009,False,False,True
AVB,915912,2010,False,False,True
AVB,915912,2011,False,False,True
AVB,915912,2012,False,False,True
AVB,915912,2013,False,False,True
AVB,915912,2014,False,False,True
AVB,915912,2015,False,False,True
AVB,915912,2016,False,False,True
AVB,915912,2017,False,False,True
AVB,915912,2018,False,False,True
AVB,915912,2019,False,False,True
AVB,915912,2020,False,False,True
AVB,915912,2021,False,False,True
AVB,915912,2022,False,False,True
AVB,915912,2023,False,False,True
AVB,915912,2024,False,False,True
AVB,915912,2025,True,False,True
AVGO,1730168,2016,False,False,True
AVGO,1730168,2017,False,False,True
AVGO,1730168,2018,False,False,True
AVGO,1730168,2019,False,False,True
AVGO,1730168,2020,False,False,True
AVGO,1730168,2021,False,False,True
AVGO,1730168,2022,False,False,True
AVGO,1730168,2023,False,False,True
AVGO,1730168,2024,False,False,True
AVGO,1730168,2025,True,False,True
AVP,8868,2000,True,True,True
AVP,8868,2001,True,True,True
AVP,8868,2003,True,True,True
AVP,8868,2004,True,True,True
AVP,8868,2005,True,True,True
AVP,8868,2006,True,True,True
AVP,8868,2007,True,True,True
AVP,8868,2008,True,True,True
AVP,8868,2009,True,False,True
AVP,8868,2010,True,False,True
AVP,8868,2011,True,False,True
AVP,8868,2012,True,False,True
AVP,8868,2013,True,False,True
AVP,8868,2014,True,False,True
AVP,8868,2015,True,False,True
AVY,8818,2000,True,True,True
AVY,8818,2001,True,True,True
AVY,8818,2003,True,True,True
AVY,8818,2005,True,True,True
AVY,8818,2006,True,True,True
AVY,8818,2007,True,True,True
AVY,8818,2008,True,True,True
AVY,8818,2009,True,True,True
