index,id,cik,company_name,entry_date,entry_year,founded_year,age_at_entry,episodes,re_entry,spac_shell,sic,sector,sector_basis,sub_industry,provisional_class,adjudicated_class,adjudication_source_url,final_class,coarse_class
S&P500,A,0001090872,Agilent Technologies,2000-06-05,2000,1999.0,1.0,1,False,False,3826.0,Health Care,index_list_gics,Life Sciences Tools & Services,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Agilent_Technologies,spin_off,corporate_action
S&P500,CHTR,0001091667,Charter Communications,2016-09-08,2016,1993.0,23.0,1,False,False,4841.0,Communication Services,index_list_gics,Cable & Satellite,established,,,established,established
S&P500,DXCM,0001093557,Dexcom,2020-05-12,2020,1999.0,21.0,1,False,False,3841.0,Health Care,index_list_gics,Health Care Equipment,established,,,established,established
S&P500,PGN,0001094093,PROGRESS ENERGY INC,1996-01-02,1996,,,1,False,False,4911.0,Utilities,sic2,,founding_member,,,founding_member,founding_member
S&P500,TDY,0001094285,Teledyne Technologies,2020-06-22,2020,1960.0,60.0,1,False,False,3812.0,Information Technology,index_list_gics,Electronic Equipment & Instruments,established,,,established,established
S&P500,RE,0001095073,Everest Group,2017-06-19,2017,1973.0,44.0,2,True,False,6331.0,Financials,index_list_gics,Reinsurance,re_entry,,,re_entry,re_entry
S&P500,ALGN,0001097149,Align Technology,2017-06-19,2017,1997.0,20.0,1,False,False,3842.0,Health Care,index_list_gics,Health Care Supplies,established,,,established,established
S&P500,ON,0001097864,ON Semiconductor,2022-06-21,2022,1999.0,23.0,1,False,False,3674.0,Information Technology,index_list_gics,Semiconductors,established,,,established,established
S&P500,MET,0001099219,MetLife,2000-12-11,2000,1868.0,132.0,1,False,False,6311.0,Financials,index_list_gics,Life & Health Insurance,established,,,established,established
S&P500,EW,0001099800,Edwards Lifesciences,2011-04-01,2011,1958.0,53.0,1,False,False,3842.0,Health Care,index_list_gics,Health Care Equipment,established,,,established,established
S&P500,PALM,0001100389,PALM INC,2000-07-28,2000,1992.0,8.0,1,False,False,3575.0,Information Technology,sic4,,genuinely_new_provisional,spin_off,"https://en.wikipedia.org/wiki/Palm,_Inc.",spin_off,corporate_action
S&P500,CRL,0001100682,Charles River Laboratories,2021-05-14,2021,1947.0,74.0,1,False,False,8731.0,Health Care,index_list_gics,Life Sciences Tools & Services,established,,,established,established
S&P500,ADS,0001101215,"BREAD FINANCIAL HOLDINGS, INC.",2013-12-23,2013,1983.0,30.0,1,False,False,6141.0,Financials,sic2,,established,,,established,established
S&P500,EQIX,0001101239,Equinix,2015-03-23,2015,1998.0,17.0,1,False,False,6798.0,Real Estate,index_list_gics,Data Center REITs,established,,,established,established
S&P500,MDLZ,0001103982,Mondelez International,2007-04-02,2007,2012.0,-5.0,1,False,False,2000.0,Consumer Staples,index_list_gics,Packaged Foods & Meats,historical_unmatched,,,historical_unmatched,historical_no_ch_number
S&P500,TWX,0001105705,"WARNER MEDIA, LLC",1996-01-02,1996,1922.0,74.0,1,False,False,4841.0,Communication Services,sic3,,founding_member,,,founding_member,founding_member
S&P500,BBT,0001108134,Beacon Financial Corp,1997-12-04,1997,,,1,False,False,6036.0,Financials,sic2,,unknown_age,,,unknown_age,unknown_age
S&P500,CRM,0001108524,Salesforce,2008-09-15,2008,1999.0,9.0,1,False,False,7372.0,Information Technology,index_list_gics,Application Software,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Salesforce,genuinely_new,genuinely_new_verified
S&P500,QEP,0001108827,"QEP RESOURCES, INC.",2010-07-01,2010,,,1,False,False,1311.0,Energy,sic3,,unknown_age,spin_off,https://en.wikipedia.org/wiki/QEP_Resources,spin_off,corporate_action
S&P500,EXC,0001109357,Exelon,1996-01-02,1996,2000.0,-4.0,1,False,False,4931.0,Utilities,index_list_gics,Electric Utilities,founding_member,,,founding_member,founding_member
S&P500,MON,0001110783,MONSANTO CO /NEW/,2002-08-14,2002,1901.0,101.0,1,False,False,2870.0,Materials,sic2,,established,,,established,established
S&P500,ILMN,0001110803,"ILLUMINA, INC.",2015-11-19,2015,1998.0,17.0,1,False,False,3826.0,Health Care,sic4,,established,,,established,established
S&P500,VSTNQ,0001111335,VISTEON CORP,2000-06-29,2000,2000.0,0.0,1,False,False,3714.0,Consumer Discretionary,sic4,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Visteon,spin_off,corporate_action
S&P500,NI,0001111711,NiSource,2000-11-02,2000,1912.0,88.0,1,False,False,4931.0,Utilities,index_list_gics,Multi-Utilities,established,,,established,established
S&P500,IPGP,0001111928,IPG PHOTONICS CORP,2018-03-07,2018,1990.0,28.0,1,False,False,3674.0,Information Technology,sic4,,established,,,established,established
S&P500,TROW,0001113169,T. Rowe Price,1999-10-13,1999,1937.0,62.0,1,False,False,6282.0,Financials,index_list_gics,Asset Management & Custody Banks,established,,,established,established
S&P500,DNB,0001115222,DUN & BRADSTREET CORP/NW,2008-12-02,2008,1841.0,167.0,1,False,False,7320.0,Financials,sic4,,established,,,established,established
S&P500,TPR,0001116132,"Tapestry, Inc.",2004-09-01,2004,1941.0,63.0,1,False,False,3100.0,Consumer Discretionary,index_list_gics,"Apparel, Accessories & Luxury Goods",established,,,established,established
S&P500,AV,0001116521,AVAYA INC,2000-10-02,2000,2000.0,0.0,1,False,False,3661.0,Information Technology,sic4,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Avaya,spin_off,corporate_action
S&P500,NDAQ,0001120193,"Nasdaq, Inc.",2008-10-22,2008,1971.0,37.0,1,False,False,6200.0,Financials,index_list_gics,Financial Exchanges & Data,established,,,established,established
S&P500,GRMN,0001121788,Garmin,2012-12-12,2012,1989.0,23.0,1,False,False,3812.0,Consumer Discretionary,index_list_gics,Consumer Electronics,established,,,established,established
S&P500,AET,0001122304,AETNA INC /PA/,1996-01-02,1996,1853.0,143.0,1,False,False,6324.0,Health Care,sic4,,founding_member,,,founding_member,founding_member
S&P500,GPN,0001123360,Global Payments,2016-04-25,2016,2000.0,16.0,1,False,False,7389.0,Financials,index_list_gics,Transaction & Payment Processing Services,established,,,established,established
S&P500,FLR,0001124198,FLUOR CORP,2000-12-22,2000,1912.0,88.0,1,False,False,1600.0,Industrials,sic2,,established,,,established,established
S&P500,PFG,0001126328,Principal Financial Group,2002-07-22,2002,1879.0,123.0,1,False,False,6321.0,Financials,index_list_gics,Life & Health Insurance,established,,,established,established
S&P500,CNP,0001130310,CenterPoint Energy,1996-01-02,1996,1882.0,114.0,1,False,False,4911.0,Utilities,index_list_gics,Multi-Utilities,founding_member,,,founding_member,founding_member
S&P500,BBBY,0001130713,"BED BATH & BEYOND, INC.",1999-10-01,1999,1971.0,28.0,1,False,False,5961.0,Consumer Discretionary,sic4,,established,,,established,established
S&P500,NOC,0001133421,Northrop Grumman,1996-01-02,1996,1939.0,57.0,1,False,False,3812.0,Industrials,index_list_gics,Aerospace & Defense,founding_member,,,founding_member,founding_member
S&P500,POM,0001135971,POMDOCTOR Ltd,2007-11-09,2007,,,1,False,False,5900.0,Utilities,sic3,,unknown_age,,,unknown_age,unknown_age
S&P500,ZBH,0001136869,Zimmer Biomet,2001-08-07,2001,1927.0,74.0,1,False,False,3842.0,Health Care,index_list_gics,Health Care Equipment,established,,,established,established
S&P500,FIS,0001136893,Fidelity National Information Services,2006-11-10,2006,1968.0,38.0,1,False,False,7389.0,Financials,index_list_gics,Transaction & Payment Processing Services,established,,,established,established
S&P500,COL,0001137411,ROCKWELL COLLINS INC,2001-07-02,2001,1933.0,68.0,1,False,False,3728.0,Industrials,sic4,,established,,,established,established
S&P500,PRU,0001137774,Prudential Financial,2002-07-22,2002,1875.0,127.0,1,False,False,6311.0,Financials,index_list_gics,Life & Health Insurance,established,,,established,established
S&P500,STX,0001137789,Seagate Technology,2012-07-02,2012,1979.0,33.0,1,False,False,3572.0,Information Technology,index_list_gics,"Technology Hardware, Storage & Peripherals",established,,,established,established
S&P500,CBRE,0001138118,CBRE Group,2006-11-10,2006,1906.0,100.0,1,False,False,6500.0,Real Estate,index_list_gics,Real Estate Services,established,,,established,established
S&P500,AWE,0001138234,"NEW CINGULAR WIRELESS SERVICES, INC.",2001-07-09,2001,1966.0,35.0,1,False,False,4812.0,Communication Services,sic3,,established,,,established,established
S&P500,WLTW,0001140536,Willis Towers Watson,2016-01-05,2016,2016.0,0.0,2,True,False,6411.0,Financials,index_list_gics,Insurance Brokers,re_entry,merger,https://en.wikipedia.org/wiki/Willis_Towers_Watson,merger,corporate_action
S&P500,ABC,0001140859,Cencora,2001-08-30,2001,1947.0,54.0,2,True,False,5122.0,Health Care,index_list_gics,Health Care Distributors,re_entry,,,re_entry,re_entry
S&P500,KMG,0001141185,KERR MCGEE CORP /DE,1996-01-02,1996,1929.0,67.0,1,False,False,1311.0,Energy,sic3,,founding_member,,,founding_member,founding_member
S&P500,MA,0001141391,Mastercard,2008-07-18,2008,1966.0,42.0,1,False,False,7389.0,Financials,index_list_gics,Transaction & Payment Processing Services,established,,,established,established
S&P500,CBE,0001141982,Cooper Industries plc,1996-01-02,1996,1833.0,163.0,2,True,False,3670.0,Information Technology,sic4,,founding_member,,,founding_member,founding_member
S&P500,AYI,0001144215,ACUITY INC. (DE),2016-05-03,2016,1919.0,97.0,1,False,False,3640.0,Information Technology,sic2,,established,,,established,established
S&P500,PODD,0001145197,Insulet Corporation,2023-03-15,2023,2000.0,23.0,1,False,False,3841.0,Health Care,index_list_gics,Health Care Equipment,established,,,established,established
S&P500,ANTM,0001156039,Elevance Health,2002-07-25,2002,1946.0,56.0,2,True,False,6324.0,Health Care,index_list_gics,Managed Health Care,re_entry,,,re_entry,re_entry
S&P500,CME,0001156375,CME Group,2006-08-11,2006,1848.0,158.0,1,False,False,6200.0,Financials,index_list_gics,Financial Exchanges & Data,established,,,established,established
S&P500,ASN,0001156826,ARCHSTONE SMITH TRUST,2004-12-20,2004,,,1,False,False,6798.0,Real Estate,sic4,,unknown_age,merger,https://en.wikipedia.org/wiki/Archstone,merger,corporate_action
S&P500,AAP,0001158449,ADVANCE AUTO PARTS INC,2015-07-09,2015,1932.0,83.0,1,False,False,5531.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,MWV,0001159297,MEADWESTVACO Corp,1996-01-02,1996,1846.0,150.0,1,False,False,2621.0,Materials,sic2,,founding_member,,,founding_member,founding_member
S&P500,COP,0001163165,ConocoPhillips,1996-01-02,1996,2002.0,-6.0,1,False,False,2911.0,Energy,index_list_gics,Oil & Gas Exploration & Production,founding_member,,,founding_member,founding_member
S&P500,X,0001163302,UNITED STATES STEEL CORP,1996-01-02,1996,1901.0,95.0,1,False,False,3312.0,Materials,sic2,,founding_member,,,founding_member,founding_member
S&P500,NBR,0001163739,NABORS INDUSTRIES LTD,2000-10-18,2000,1952.0,48.0,1,False,False,1381.0,Energy,sic3,,established,,,established,established
S&P500,NEM,0001164727,Newmont,1996-01-02,1996,1921.0,75.0,1,False,False,1040.0,Materials,index_list_gics,Gold,founding_member,,,founding_member,founding_member
S&P500,JCP,0001166126,"Old COPPER Company, Inc.",1996-01-02,1996,1902.0,94.0,1,False,False,5311.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,TEN,0001166663,TSAKOS ENERGY NAVIGATION LTD,1996-01-02,1996,1993.0,3.0,1,False,False,4412.0,,,,founding_member,,,founding_member,founding_member
S&P500,CMCSA,0001166691,Comcast,1996-01-02,1996,1963.0,33.0,2,True,False,4841.0,Communication Services,index_list_gics,Cable & Satellite,founding_member,,,founding_member,founding_member
S&P500,XEC,0001168054,CIMAREX ENERGY CO,2014-06-20,2014,2002.0,12.0,1,False,False,1311.0,Energy,sic3,,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Cimarex_Energy,spin_off,corporate_action
S&P500,KMX,0001170010,CARMAX INC,2010-06-28,2010,1993.0,17.0,1,False,False,5500.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,WFT,0001170565,WEATHERFORD INTERNATIONAL LTD,2005-07-22,2005,,,1,False,False,1381.0,Energy,sic3,,unknown_age,,,unknown_age,unknown_age
S&P500,MHS,0001170650,MEDCO HEALTH SOLUTIONS INC,2003-08-20,2003,1983.0,20.0,1,False,False,5912.0,Consumer Staples,sic4,,established,,,established,established
S&P500,CITGQ,0001171825,CIT GROUP INC,2004-10-27,2004,1908.0,96.0,1,False,False,6021.0,Financials,sic2,,established,,,established,established
S&P500,WYNN,0001174922,Wynn Resorts,2008-11-14,2008,2002.0,6.0,1,False,False,7011.0,Consumer Discretionary,index_list_gics,Casinos & Gaming,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Wynn_Resorts,genuinely_new,genuinely_new_verified
S&P500,FLT,0001175454,Corpay,2018-06-20,2018,2000.0,18.0,2,True,False,7389.0,Financials,index_list_gics,Transaction & Payment Processing Services,re_entry,,,re_entry,re_entry
S&P500,ARES,0001176948,Ares Management,2025-12-11,2025,1977.0,48.0,1,False,False,6282.0,Financials,index_list_gics,Asset Management & Custody Banks,established,,,established,established
S&P500,MOH,0001179929,"MOLINA HEALTHCARE, INC.",2022-03-02,2022,1980.0,42.0,1,False,False,6324.0,Health Care,sic4,,established,,,established,established
S&P500,CCK,0001219601,"CROWN HOLDINGS, INC.",1996-01-02,1996,1892.0,104.0,1,False,False,3411.0,Industrials,sic2,,founding_member,,,founding_member,founding_member
S&P500,GLD,0001222333,SPDR GOLD TRUST,1996-01-02,1996,2004.0,-8.0,1,False,False,6221.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,TDG,0001260221,TransDigm Group,2016-06-03,2016,1993.0,23.0,1,False,False,3728.0,Industrials,index_list_gics,Aerospace & Defense,established,,,established,established
S&P500,FTNT,0001262039,Fortinet,2018-10-11,2018,2000.0,18.0,1,False,False,3577.0,Information Technology,index_list_gics,Systems Software,established,,,established,established
S&P500,AIZ,0001267238,Assurant,2007-04-10,2007,1892.0,115.0,1,False,False,6399.0,Financials,index_list_gics,Multi-line Insurance,established,,,established,established
S&P500,FSL,0001272547,FREESCALE SEMICONDUCTOR INC,2004-12-03,2004,2004.0,0.0,1,False,False,3674.0,Information Technology,sic4,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Freescale_Semiconductor,spin_off,corporate_action
S&P500,GTE,0001273441,GRAN TIERRA ENERGY INC.,1996-01-02,1996,2005.0,-9.0,1,False,False,1311.0,Energy,sic3,,founding_member,,,founding_member,founding_member
S&P500,HSP,0001274057,HOSPIRA INC,2004-05-03,2004,2004.0,0.0,1,False,False,2834.0,Health Care,sic4,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Hospira,spin_off,corporate_action
S&P500,FSLR,0001274494,First Solar,2009-10-16,2009,1999.0,10.0,2,True,False,3674.0,Information Technology,index_list_gics,Semiconductors,re_entry,,,re_entry,re_entry
S&P500,RAI,0001275283,REYNOLDS AMERICAN INC,2002-09-04,2002,1875.0,127.0,1,False,False,2111.0,Consumer Staples,sic2,,established,,,established,established
S&P500,GNW,0001276520,GENWORTH FINANCIAL INC,2005-12-02,2005,1871.0,134.0,1,False,False,6311.0,Financials,sic2,,established,,,established,established
S&P500,MKTX,0001278021,MARKETAXESS HOLDINGS INC,2019-07-01,2019,2000.0,19.0,1,False,False,6211.0,Financials,sic2,,established,,,established,established
S&P500,WCG,0001279363,"WELLCARE HEALTH PLANS, INC.",2018-09-17,2018,1985.0,33.0,1,False,False,6324.0,Health Care,sic4,,established,,,established,established
S&P500,MPWR,0001280452,Monolithic Power Systems,2021-02-12,2021,1997.0,24.0,1,False,False,3674.0,Information Technology,index_list_gics,Semiconductors,established,,,established,established
S&P500,RF,0001281761,Regions Financial Corporation,1998-08-28,1998,1971.0,27.0,1,False,False,6021.0,Financials,index_list_gics,Regional Banks,established,,,established,established
S&P500,WIN,0001282266,"WINDSTREAM HOLDINGS, INC.",2006-07-18,2006,2006.0,0.0,1,False,False,4813.0,Communication Services,sic3,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Windstream_Holdings,spin_off,corporate_action
S&P500,TMUS,0001283699,T-Mobile US,2009-06-30,2009,1994.0,15.0,2,True,False,4812.0,Communication Services,index_list_gics,Wireless Telecommunication Services,re_entry,,,re_entry,re_entry
S&P500,MOS,0001285785,Mosaic Company (The),2011-09-26,2011,2004.0,7.0,1,False,False,2870.0,Materials,index_list_gics,Fertilizers & Agricultural Chemicals,genuinely_new_provisional,merger,https://en.wikipedia.org/wiki/The_Mosaic_Company,merger,corporate_action
S&P500,DPZ,0001286681,Domino's,2020-05-12,2020,1960.0,60.0,1,False,False,5140.0,Consumer Discretionary,index_list_gics,Restaurants,established,,,established,established
S&P500,ENS,0001289308,EnerSys,1996-01-02,1996,1999.0,-3.0,1,False,False,3690.0,Industrials,sic4,,founding_member,,,founding_member,founding_member
S&P500,EXR,0001289490,Extra Space Storage,2016-01-19,2016,1977.0,39.0,1,False,False,6798.0,Real Estate,index_list_gics,Self-Storage REITs,established,,,established,established
S&P500,DLR,0001297996,Digital Realty,2016-05-18,2016,2004.0,12.0,1,False,False,6798.0,Real Estate,index_list_gics,Data Center REITs,genuinely_new_provisional,ipo_established,https://en.wikipedia.org/wiki/Digital_Realty,ipo_established,corporate_action
S&P500,LVS,0001300514,Las Vegas Sands,2019-10-03,2019,1988.0,31.0,1,False,False,7011.0,Consumer Discretionary,index_list_gics,Casinos & Gaming,established,,,established,established
S&P500,ANRZQ,0001301063,"Alpha Natural Resources, Inc.",2011-06-02,2011,2002.0,9.0,1,False,False,1221.0,Energy,sic2,,genuinely_new_provisional,merger,https://en.wikipedia.org/wiki/Alpha_Natural_Resources,merger,corporate_action
S&P500,CE,0001306830,Celanese Corp,2001-04-02,2001,1918.0,83.0,2,True,False,2820.0,Materials,sic2,,re_entry,,,re_entry,re_entry
S&P500,SHLD,0001310067,SEARS HOLDINGS CORP,2005-03-28,2005,1892.0,113.0,1,False,False,5311.0,Consumer Discretionary,sic2,,established,,,established,established
