company_number,company_name,ticker,former_names,companies_house_url,field,current_value,status,current_source,source_type,internal_crosscheck_value,internal_crosscheck_source,appears_in_files,consolidated_rows_affected,replacement_source_url,replacement_value,agrees_with_current,replacement_source_type,notes
02342138,Babcock International Group,BAB,,https://find-and-update.company-information.service.gov.uk/company/02342138,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2012-06-18; 2025-03-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,10,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2012-06-18,no,index_provider_notice,Spine's 1984-01-02 is a launch placeholder; first FTSE 100 entry per FTSE Russell record is 2012-06-18. Later episodes may exist; see PDF.
02342138,Babcock International Group,BAB,,https://find-and-update.company-information.service.gov.uk/company/02342138,ftse_exit_date,2017-12-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2017-12-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,10,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2017-12-18,yes,index_provider_notice,
SC327000,Bank of Scotland,,,https://find-and-update.company-information.service.gov.uk/company/SC327000,ftse_entry_date,1985-08-06,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,12,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1985-08-06,yes,index_provider_notice,
SC327000,Bank of Scotland,,,https://find-and-update.company-information.service.gov.uk/company/SC327000,ftse_exit_date,2001-09-10,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,12,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2001-09-10,yes,index_provider_notice,
00604574,Barratt Developments,BTRW,Barratt Development,https://find-and-update.company-information.service.gov.uk/company/00604574,ftse_exit_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1984-07-02; 2007-12-24; 2014-09-22; 2024-10-07,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,,,index_provider_notice,"Multiple exits, none current: FTSE Russell record supports Barratt exits 1984-07-02, 2007-12-24 and 2014-09-22; re-entered 2014-12-22 and remains a constituent (renamed Barratt Redrow on completing the Redrow combination in Oct 2024 - crosscheck's 2024-10-07 is that rename, not an index exit). Choose per your episode convention."
09763575,Beazley,BEZ,,https://find-and-update.company-information.service.gov.uk/company/09763575,ftse_entry_date,2022-12-19,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2022-12-19,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,5,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2022-12-19,yes,index_provider_notice,
00227531,Beecham Group,BCH,,https://find-and-update.company-information.service.gov.uk/company/00227531,ftse_exit_date,1989-07-27,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1989-07-27,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1989-07-27,yes,index_provider_notice,Corporate event note: Corporate Event - Merger with SmithKline Beckman
05172586,Berkeley Group Holdings,BKG,,https://find-and-update.company-information.service.gov.uk/company/05172586,ftse_entry_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2015-09-21; 2017-09-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,9,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2015-09-21,,index_provider_notice,First entry 2015-09-21 (PDF); episodes 2015-09-21 to 2016-09-19 and 2017-09-18 to 2026-06-22 (deleted at the June 2026 review). Both crosscheck dates confirmed.
05172586,Berkeley Group Holdings,BKG,,https://find-and-update.company-information.service.gov.uk/company/05172586,ftse_exit_date,,value_missing_source_cited,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2016-09-19,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,9,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2016-09-19,,index_provider_notice,Crosscheck-supported exit 2016-09-19 confirmed (PDF). A second episode 2017-09-18 to 2026-06-22 exists - if the spine wants the terminal exit it is 2026-06-22.
03196209,BHP Group Plc,BHP,Billiton | BHP Billiton,https://find-and-update.company-information.service.gov.uk/company/03196209,ftse_entry_date,1984-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1997-09-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,4,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1997-09-22,no,index_provider_notice,Spine's 1984-01-02 is a launch placeholder; first FTSE 100 entry per FTSE Russell record is 1997-09-22 (as 'Billiton'). Later episodes may exist; see PDF.
03196209,BHP Group Plc,BHP,Billiton | BHP Billiton,https://find-and-update.company-information.service.gov.uk/company/03196209,ftse_exit_date,2022-01-31,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2022-01-31,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,4,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2022-01-31,yes,index_provider_notice,Corporate event note: Corporate Event – Scheme of Arrangement in relation to the unification of BHP Group Plc (UK) and BHP Group Ltd (Australia) creating a single entity assigned Aus
16237399,BICC,,,https://find-and-update.company-information.service.gov.uk/company/16237399,ftse_exit_date,1992-01-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,6,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1992-01-02,yes,index_provider_notice,
07767799,Blue Arrow,,,https://find-and-update.company-information.service.gov.uk/company/07767799,ftse_entry_date,1987-10-01,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1987-10-01,yes,index_provider_notice,
07767799,Blue Arrow,,,https://find-and-update.company-information.service.gov.uk/company/07767799,ftse_exit_date,1988-10-03,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,1,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1988-10-03,yes,index_provider_notice,
00147271,BPB,BPB,,https://find-and-update.company-information.service.gov.uk/company/00147271,ftse_exit_date,2005-12-08,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1991-01-02; 2005-12-08,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,8,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2005-12-08,yes,index_provider_notice,Corporate event note: Corporate Event - Acquisition of BPB by Saint-Gobain
03938288,Bradford & Bingley,BBY,,https://find-and-update.company-information.service.gov.uk/company/03938288,ftse_entry_date,2002-07-02,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2002-07-02; 2006-09-05,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2002-07-02,yes,index_provider_notice,
03938288,Bradford & Bingley,BBY,,https://find-and-update.company-information.service.gov.uk/company/03938288,ftse_exit_date,2007-06-18,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2004-09-20; 2007-06-18,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,3,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,2007-06-18,yes,index_provider_notice,
01470151,British Aerospace,BA,British Aerospace,https://find-and-update.company-information.service.gov.uk/company/01470151,ftse_exit_date,1992-09-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1992-09-21,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,42,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1992-09-21,yes,index_provider_notice,
01777777,British Airways,BAY,,https://find-and-update.company-information.service.gov.uk/company/01777777,ftse_entry_date,1987-04-01,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1987-04-01; 2002-12-23; 2003-12-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,24,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1987-04-01,yes,index_provider_notice,
03407696,British American Tobacco,BATS,,https://find-and-update.company-information.service.gov.uk/company/03407696,ftse_entry_date,1998-09-08,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1998-09-08,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,28,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1998-09-08,yes,index_provider_notice,
SC270184,British Energy,BGY,,https://find-and-update.company-information.service.gov.uk/company/SC270184,ftse_entry_date,1997-12-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,2006-01-26; 2007-06-26,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,4,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1997-12-22,yes,index_provider_notice,
08811254,British Gas,,,https://find-and-update.company-information.service.gov.uk/company/08811254,ftse_entry_date,1986-12-09,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,11,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1986-12-09,yes,index_provider_notice,Corporate event note: Fast Entry
00621920,British Land,BLND,,https://find-and-update.company-information.service.gov.uk/company/00621920,ftse_entry_date,1997-03-24,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1997-03-24; 2001-09-24; 2024-10-01; 2025-12-22,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,27,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1997-03-24,yes,index_provider_notice,
00621920,British Land,BLND,,https://find-and-update.company-information.service.gov.uk/company/00621920,ftse_exit_date,2025-12-22,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1998-12-21; 2023-06-19; 2025-03-24,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,27,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,,no,index_provider_notice,"Current 2025-12-22 is not an exit: the FTSE Russell record shows British Land RE-ENTERING on 2025-12-22 (WPP deleted). Supported exits: 1998-12-21, 2023-06-19, 2025-03-24 (all matching the internal crosscheck); entries 1997-03-24, 2001-09-24, 2024-10-01, 2025-12-22 - still a constituent. Review."
12303256,British Steel,,,https://find-and-update.company-information.service.gov.uk/company/12303256,ftse_entry_date,1988-12-21,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,10,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1988-12-21,yes,index_provider_notice,Corporate event note: Corporate Event - Acquisition of Abbey Life by Lloyds Bank
12303256,British Steel,,,https://find-and-update.company-information.service.gov.uk/company/12303256,ftse_exit_date,1999-10-06,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,,,deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,10,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1999-10-06,yes,index_provider_notice,
01800000,British Telecom,BT-A,British Telecom,https://find-and-update.company-information.service.gov.uk/company/01800000,ftse_entry_date,1984-12-04,needs_replacement_source,"LSEG, FTSE 100 Historic Additions and Deletions, April 2026",licensed_pdf_no_public_url,1984-12-04,"FTSE100_CANONICAL_DATABASE (internal, not publishable)",deliverables/ftse/ftse_spine.csv; deliverables/consolidated/FTSE100_consolidated.csv,17,https://www.lseg.com/content/dam/ftse-russell/en_us/documents/policy-documents/ftse-100-constituent-history.pdf,1984-12-04,yes,index_provider_notice,Corporate event note: Fast Entry
